time,D4calc,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638730987.768712,1.3573599432681593,135075.0,21.0,80391.0,0.0,59226.0,0.2,3.0,3.0,0,tth,0,-3.0,58.97314238179001,58.97709960277629,0,kth,0,231.71204277901373,5250.283,5250.277777777777,0,x,0,5250.277777777777
1638730989.131637,1.3506658104637015,139393.0,20.0,79927.0,0.0,59176.0,0.2,3.1,3.1,0,tth,0,-3.1,59.025142381790005,59.027099602776275,0,kth,0,231.66204277901375,5255.321,5255.305555555556,0,x,0,5255.305555555556
1638730990.534429,1.3349485876373952,142645.0,20.0,79065.0,0.0,59227.0,0.2,3.2,3.2,0,tth,0,-3.2,59.07914238179001,59.077099602776286,0,kth,0,231.61204277901373,5260.293,5260.333333333333,0,x,0,5260.333333333333
1638730991.9062772,1.301977940307079,142989.0,20.0,77081.0,0.0,59203.0,0.2,3.3000000000000003,3.3,0,tth,0,-3.3,59.12514238179003,59.1270996027763,0,kth,0,231.56204277901372,5265.335,5265.361111111111,0,x,0,5265.361111111111
1638730993.2989933,1.2548214949167427,144363.0,20.0,74303.0,0.0,59214.0,0.2,3.4,3.4000000000000004,0,tth,0,-3.4000000000000004,59.174142381790006,59.17709960277631,0,kth,0,231.5120427790137,5270.41,5270.388888888889,0,x,0,5270.388888888889
1638730994.6639583,1.2074155405405405,144364.0,20.0,71479.0,0.0,59200.0,0.2,3.5,3.5,0,tth,0,-3.5,59.22914238179001,59.22709960277629,0,kth,0,231.46204277901373,5275.428,5275.416666666667,0,x,0,5275.416666666667
1638730996.0150254,1.1332938989352712,144367.0,19.0,67057.0,0.0,59170.0,0.2,3.6,3.6,0,tth,0,-3.6,59.277142381790014,59.277099602776275,0,kth,0,231.41204277901375,5280.426,5280.444444444444,0,x,0,5280.444444444444
1638730997.403182,1.037050171403482,144369.0,20.0,61411.0,0.0,59217.0,0.2,3.7,3.7,0,tth,0,-3.7,59.325142381790016,59.327099602776286,0,kth,0,231.36204277901373,5285.473,5285.472222222223,0,x,0,5285.472222222223
1638730998.8696835,0.9397122399351526,144368.0,19.0,55646.0,0.0,59216.0,0.2,3.8000000000000003,3.8,0,tth,0,-3.8,59.37814238179001,59.3770996027763,0,kth,0,231.31204277901372,5290.487,5290.5,0,x,0,5290.5
1638731000.234572,0.8275914582557785,144369.0,20.0,48909.0,0.0,59098.0,0.2,3.9,3.9000000000000004,0,tth,0,-3.9000000000000004,59.43114238179001,59.42709960277631,0,kth,0,231.2620427790137,5295.511,5295.527777777777,0,x,0,5295.527777777777
1638731001.5499675,0.6910924880883993,144370.0,20.0,40903.0,0.0,59186.0,0.2,4.0,4.0,0,tth,0,-4.0,59.47414238179002,59.47709960277629,0,kth,0,231.21204277901373,5300.521,5300.555555555556,0,x,0,5300.555555555556
1638731002.9852116,0.6009023928619711,144369.0,20.0,35559.0,0.0,59176.0,0.2,4.1,4.1,0,tth,0,-4.1,59.52614238179001,59.527099602776275,0,kth,0,231.16204277901375,5305.566,5305.583333333333,0,x,0,5305.583333333333
1638731004.3504324,0.4951553173140335,144369.0,20.0,29282.0,0.0,59137.0,0.2,4.2,4.2,0,tth,0,-4.2,59.57214238179,59.577099602776286,0,kth,0,231.11204277901373,5310.611,5310.611111111111,0,x,0,5310.611111111111
1638731005.7410526,0.42772561955510446,144370.0,20.0,25285.0,0.0,59115.0,0.2,4.3,4.300000000000001,0,tth,0,-4.300000000000001,59.62814238179001,59.6270996027763,0,kth,0,231.06204277901372,5315.66,5315.638888888889,0,x,0,5315.638888888889
1638731007.1011403,0.3739884100086165,144369.0,19.0,22136.0,0.0,59189.0,0.2,4.4,4.4,0,tth,0,-4.4,59.67514238179001,59.67709960277631,0,kth,0,231.0120427790137,5320.637,5320.666666666667,0,x,0,5320.666666666667
1638731008.4297557,0.3650176618723275,144370.0,20.0,21597.0,0.0,59167.0,0.2,4.5,4.5,0,tth,0,-4.5,59.73114238179002,59.72709960277629,0,kth,0,230.96204277901373,5325.685,5325.694444444444,0,x,0,5325.694444444444
